parish_link,Parish,Parish_Name,Address,Phone,Email,Mass_Times,Reconciliation_Times,Adoration_Times,Additional_Parish,Other_Parish
https://www.johnpaul2parish.com/,"{""Name"": ""St. John Paul II Parish Church of Our Lady of Mount Carmel"", ""Address"": ""39 East 22nd Street, Bayonne, New Jersey 07002, United States"", ""Phone"": ""201-339-2070"", ""Email"": ""stjp2church@gmail.com"", ""Mass_Times"": {""Sunday"": ""NA"", ""Monday"": ""NA"", ""Tuesday"": ""NA"", ""Wednesday"": ""NA"", ""Thursday"": ""NA"", ""Friday"": ""NA"", ""Saturday"": ""NA""}, ""Reconciliation_Times"": ""NA"", ""Adoration_Times"": ""NA""}"
https://www.sthenryrc.org/,"{""Name"": ""Saint Henry R.C. Church"", ""Address"": ""82 West 29th Street, Bayonne, NJ 07002"", ""Phone"": ""(201) 436-0857"", ""Email"": ""sthenryrc@optonline.net"", ""Mass_Times"": {""Saturday"": ""5:30 PM"", ""Sunday"": [""8:00 AM"", ""10:00 AM"", ""12:00 PM""], ""Weekdays"": ""12:00 PM"", ""Holy Days"": ""See Schedule Inside Bulletin"", ""National Holidays"": ""9:00 AM""}, ""Reconciliation_Times"": {""Saturdays"": [""9:00 AM - 9:30 AM"", ""4:30 PM - 5:15 PM""], ""Additional"": ""Confessions will be heard any time at the Rectory. Call 201-436-0857.""}, ""Adoration_Times"": ""NA""}"
https://www.bmtparish.org/,"{""Name"": ""Bl. Miriam Teresa Demjanovich Parish"", ""Address"": ""326 Avenue C, Bayonne, NJ"", ""Phone"": ""201-437-4090"", ""Email"": ""NA"", ""Mass_Times"": {""Saturday"": ""4:00 PM"", ""Sunday"": [""7:30 AM"", ""9:00 AM"", ""10:30 AM"", ""12:00 PM (Spanish)""], ""Monday"": ""6:30 AM"", ""Tuesday"": ""6:30 AM"", ""Wednesday"": ""6:30 AM"", ""Thursday"": ""6:30 AM"", ""Friday"": ""6:30 AM"", ""Daily"": ""9:00 AM (Monday - Saturday)""}, ""Reconciliation_Times"": ""3:00 PM - 4:00 PM (Saturday) or by appointment"", ""Adoration_Times"": ""NA""}"
https://www.saintanthonybelleville.org/,"{""Name"": ""St. Anthony of Padua Church"", ""Address"": ""63 Franklin Street (Silver Lake), Belleville, NJ 07109"", ""Phone"": ""973-481-1991"", ""Email"": ""saintanthonybelleville@gmail.com"", ""Mass_Times"": {""Saturday"": ""5:30 PM"", ""Sunday"": [""8:00 AM"", ""10:30 AM"", ""12:15 PM""], ""Weekdays"": {""Monday"": [""7:00 AM"", ""8:00 AM""], ""Tuesday"": [""7:00 AM"", ""8:00 AM""], ""Wednesday"": [""7:00 AM"", ""8:00 AM""], ""Thursday"": [""7:00 AM"", ""8:00 AM""], ""Friday"": ""8:00 AM"", ""Saturday"": ""8:00 AM""}, ""HolyDays"": ""please consult our weekly bulletin"", ""FilipinoMass"": ""Every 4th Sunday at 5:00 PM""}, ""Reconciliation_Times"": ""Saturdays 4:30 PM to 5:15 PM and/or by appointment"", ""Adoration_Times"": ""Tuesday starting 8:30 AM & ending with benediction at 12:00 PM""}"
https://www.spbnj.org/,"{""Name"": ""Saint Peter's R.C. Church"", ""Address"": ""155 William Street, Belleville, New Jersey 07109"", ""Phone"": ""973.751.2002"", ""Email"": ""parish@spbnj.org"", ""Mass_Times"": {""Sunday"": ""NA"", ""Monday"": ""NA"", ""Tuesday"": ""NA"", ""Wednesday"": ""NA"", ""Thursday"": ""NA"", ""Friday"": ""NA"", ""Saturday"": ""NA""}, ""Reconciliation_Times"": ""NA"", ""Adoration_Times"": ""NA""}"
https://www.sjrc.org/,"{""Name"": ""St. John the Evangelist"", ""Address"": ""29 N Washington Avenue, Bergenfield, NJ 07621"", ""Phone"": ""(201) 384-0101"", ""Email"": ""NA"", ""Mass_Times"": {""Monday"": [""7:00 AM"", ""9:00 AM"", ""6:30 PM (Spanish)""], ""Tuesday"": [""7:00 AM"", ""9:00 AM"", ""6:30 PM (Spanish)""], ""Wednesday"": [""7:00 AM"", ""9:00 AM"", ""6:30 PM (Spanish)""], ""Thursday"": [""7:00 AM"", ""9:00 AM"", ""6:30 PM (Spanish)""], ""Friday"": [""7:00 AM"", ""9:00 AM"", ""6:30 PM (Spanish)""], ""Saturday"": [""7:00 AM"", ""9:00 AM"", ""5:30 PM"", ""7:00 PM (Spanish)""], ""Sunday"": [""7:30 AM"", ""9:00 AM"", ""10:30 AM"", ""12:00 PM"", ""1:15 PM (Spanish)""], ""Monthly"": {""Filipino Mass"": ""5:30 PM on 1st Sunday of each month"", ""Inclusive Family Mass"": ""3:00 PM on 1st Sunday of October through June""}}, ""Reconciliation_Times"": {""Saturday"": ""1:00 PM - 2:00 PM""}, ""Adoration_Times"": {""Tuesday"": ""12:00 PM - 6:30 PM"", ""Wednesday"": ""12:00 PM - 6:30 PM"", ""Thursday"": ""12:00 PM - 6:30 PM"", ""First Friday"": ""8:00 PM - 6:45 AM (next day)"", ""Last Monday of the month"": ""8:00 PM (Spanish)""}}"
https://www.littleflowerbh.org/,"{""Name"": ""Church of the Little Flower"", ""Address"": ""310 Plainfield Avenue, Berkeley Heights, NJ 07922"", ""Phone"": ""908-464-1585"", ""Email"": ""Adoration.lf@gmail.com"", ""Mass_Times"": {""Sunday"": [""8:30 AM"", ""11:30 AM""], ""Monday"": ""9:00 AM"", ""Tuesday"": ""9:00 AM"", ""Wednesday"": ""9:00 AM"", ""Thursday"": ""9:00 AM"", ""Friday"": ""9:00 AM"", ""Saturday"": ""9:00 AM""}, ""Reconciliation_Times"": {""Saturday"": ""4:00 PM - 5:00 PM""}, ""Adoration_Times"": {""First Fridays"": {""2024"": [""Jul 5"", ""Aug 2"", ""Sep 6"", ""Oct 4"", ""Nov 1"", ""Dec 6""], ""2025"": [""Jan 3"", ""Feb 7"", ""Mar 7"", ""Apr 4"", ""May 2"", ""Jun 6"", ""Jul 4"", ""Aug 1"", ""Sep 5"", ""Oct 3"", ""Nov 7"", ""Dec 5""]}}}"
https://www.stachurchbloomfield.org/,"{""Name"": ""St. Thomas the Apostle Church"", ""Address"": ""60 Byrd Avenue, Bloomfield, NJ 07003"", ""Phone"": ""(973) 338-9190"", ""Email"": ""secretary@stachurchbloomfield.org"", ""Mass_Times"": {""Saturday"": ""5:00 PM"", ""Sunday"": ""8:00 AM, 10:00 AM, 12:00 PM"", ""Monday"": ""11:30 AM"", ""Tuesday"": ""11:30 AM"", ""Wednesday"": ""11:30 AM"", ""Thursday"": ""11:30 AM"", ""Friday"": ""11:30 AM"", ""First Saturday"": ""8:30 AM""}, ""Reconciliation_Times"": ""Saturdays: 1:00 PM, or by appointment"", ""Adoration_Times"": ""NA""}"
https://www.stvalentinechurch.com/,"{""Name"": ""St. Valentine Church"", ""Address"": ""125 North Spring Street, Bloomfield, NJ 07003"", ""Phone"": ""(973) 743-0220"", ""Email"": ""stvalentinechurch@yahoo.com"", ""Mass_Times"": {""Weekends"": {""Saturday"": ""5:30 PM"", ""Sunday"": [""8:00 AM"", ""10:00 AM"", ""12:00 PM""]}, ""Weekdays"": {""Monday"": ""12:00 PM"", ""Tuesday"": ""12:00 PM"", ""Wednesday"": ""12:00 PM"", ""Thursday"": ""12:00 PM"", ""Friday"": ""12:00 PM"", ""Saturday"": ""12:00 PM""}}, ""Reconciliation_Times"": {""Saturdays"": ""12:45 PM"", ""ByAppointment"": true}, ""Adoration_Times"": ""NA""}"
https://www.shcbloomfield.org/,"{""Name"": ""Sacred Heart Church"", ""Address"": ""NA"", ""Phone"": ""973-748-1800"", ""Email"": ""NA"", ""Mass_Times"": {""Saturday"": ""5:00 PM"", ""Sunday"": [""8:30 AM"", ""10:30 AM"", ""12:30 PM - Espa\u00f1ol""], ""Monday"": ""8:00 AM, 12:10 PM"", ""Wednesday"": ""8:00 AM, 12:10 PM""}, ""Reconciliation_Times"": {""Saturday"": ""11:00 AM - 12:00 PM"", ""By Appointment"": ""Please call (973) 748-1800""}, ""Adoration_Times"": ""NA""}"
